i_idx,j_idx,i_id,j_id,arm_i,arm_j,theta_rad,theta_deg,L_nm,D_nm,P,Psecond,Pmax_over_Psecond
43,47,44,48,1,0,0.4090585837704669,23.437330423646387,18.95429187728096,18.822417955254224,0.2987556163697804,0.23828833805700503,1.2537567671411176
29,32,30,33,1,1,0.684880659777856,39.24077127540638,15.47313395345067,15.172491637336217,0.29829711248851876,0.0,inf
207,214,120,220,0,0,1.4539264453806353,83.3038490427684,5.841017752623945,5.339969765060466,0.2959250073429516,0.2233157487526456,1.325141683897678
141,211,162,133,1,1,0.6517776524489022,37.3441086662667,16.218638811079686,15.933079963460102,0.2935032750156294,0.22423892711627647,1.3088863686162604
117,120,178,179,1,1,0.43268446118146653,24.790993486590132,19.18311043329243,19.03381930811108,0.29094791768717604,0.2560256938543167,1.136401246715225
91,133,129,250,1,1,0.8230848784073498,47.159289713779685,14.321114495322737,13.92026963370758,0.28937037624247647,0.28486327133889405,1.0158219937670394
28,31,29,32,0,1,0.6007120554298097,34.41826547875686,17.176231893984845,16.919138941372932,0.28902653840767073,0.0,inf
87,232,80,62,0,0,1.1801755914247998,67.61908047299686,10.068042445381966,9.493842961928578,0.28515418681514837,0.2399456311629119,1.1884116640637727
162,216,208,124,0,1,0.43212570395789657,24.758979055907126,19.856895099725563,19.70275823111859,0.28140945858355876,0.20705055849134224,1.3591340232744449
112,120,73,179,1,0,0.45926263159045033,26.3138104782044,19.875328043805336,19.701115194911846,0.2763348084998386,0.0,inf
140,156,88,214,1,0,0.8272547855661616,47.398207794940994,15.547845170371087,15.108281625052271,0.27143325390692596,0.2696809961526099,1.006497520327033
87,111,80,215,1,1,1.259739482187098,72.17775561531646,10.355417781931582,9.684145334044594,0.26720317591282705,0.0,inf
20,23,21,24,1,0,0.4231036746244311,24.242054852456327,21.207617326112935,21.049782675027775,0.2645468196781321,0.0,inf
153,229,232,98,0,0,0.7324418132188465,41.965824636349254,17.414357826237172,17.02769743425713,0.2626311161088024,0.1791391250880683,1.466073455364303
77,217,126,115,0,1,0.6852900540383708,39.264227838690765,18.506007138074956,18.146008750841542,0.2562582496961794,0.24729980800773074,1.0362250248417848
25,27,26,28,1,0,0.3856522188592641,22.096244500491363,22.40264633111427,22.264075341247302,0.25521571650956637,0.0,inf
162,220,208,248,1,1,1.1672008858765328,66.87568460465619,12.479562096427157,11.783127175961381,0.25485990751200793,0.20361021286174855,1.2517049313486939
126,164,107,86,0,0,1.1824141506555297,67.74734046910773,12.59570819070183,11.874671115963572,0.2509419511365898,0.16058063658469499,1.5627161311210493
182,209,94,192,1,0,1.3718055738108883,78.59866969188603,10.206102204266292,9.42445249617392,0.25066856706686347,0.17342645005491675,1.4453883302546264
43,174,44,246,0,1,0.556816276139507,31.903222586984757,20.587440086346817,20.322509767215042,0.2506112725513493,0.2441183507006688,1.026597434531425
148,215,71,236,0,1,0.9285508064294195,53.2020422718748,15.887705642777748,15.323055494816588,0.2501938941410645,0.2416353119984324,1.035419418096837
62,188,219,194,0,0,1.4773339403400707,84.64499971291781,8.948647424580408,8.156788667440132,0.24959083347045646,0.13735368310535168,1.8171397215393035
